can_id,can_nam,spe_id,spe_nam,ele_typ,can_off_sta,can_off_dis,can_off,can_par_aff,exp_amo,exp_dat,agg_amo,sup_opp,pur,pay,file_num,amn_ind,tra_id,ima_num,rec_dat,prev_file_num
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,IA,00,P, ,"$960.00",12/02/2015,"$7,544,924.17",Support,Media production,McCarthy Hennings Whalen Inc.,1034729,N,001,201512039004146161,12/03/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,MA,00,P, ,"$96.00",12/02/2015,"$14,310.82",Support,Media production,McCarthy Hennings Whalen Inc.,1034729,N,011,201512039004146166,12/03/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,MI,00,P, ,"$96.00",12/02/2015,"$14,310.81",Support,Media production,McCarthy Hennings Whalen Inc.,1034729,N,018,201512039004146169,12/03/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,MN,00,P, ,"$96.00",12/02/2015,"$10,136.30",Support,Media production,McCarthy Hennings Whalen Inc.,1034729,N,012,201512039004146166,12/03/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,NH,00,P, ,"$960.00",12/02/2015,"$18,033,237.72",Support,Media production,McCarthy Hennings Whalen Inc.,1034729,N,002,201512039004146161,12/03/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,NV,00,P, ,"$576.00",12/02/2015,"$346,480.20",Support,Media production,McCarthy Hennings Whalen Inc.,1034729,N,004,201512039004146162,12/03/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,OK,00,P, ,"$96.00",12/02/2015,"$14,310.82",Support,Media production,McCarthy Hennings Whalen Inc.,1034729,N,013,201512039004146167,12/03/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,SC,00,P, ,"$960.00",12/02/2015,"$6,527,540.45",Support,Media production,McCarthy Hennings Whalen Inc.,1034729,N,003,201512039004146162,12/03/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,TN,00,P, ,"$96.00",12/02/2015,"$14,310.82",Support,Media production,McCarthy Hennings Whalen Inc.,1034729,N,014,201512039004146167,12/03/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,TX,00,P, ,"$96.00",12/02/2015,"$14,310.81",Support,Media production,McCarthy Hennings Whalen Inc.,1034729,N,015,201512039004146168,12/03/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,VA,00,P, ,"$96.00",12/02/2015,"$14,310.81",Support,Media production,McCarthy Hennings Whalen Inc.,1034729,N,017,201512039004146169,12/03/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,VT,00,P, ,"$96.00",12/02/2015,"$14,310.81",Support,Media production,McCarthy Hennings Whalen Inc.,1034729,N,016,201512039004146168,12/03/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,IA,00,P, ,"$35,000.00",12/03/2015,"$7,759,924.17",Support,Media Placement,Oath Strategies LLC,1034769,N,003,201512049004147601,12/04/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,IA,00,P, ,"$180,000.00",12/03/2015,"$7,724,924.17",Support,Media Placement,Oath Strategies LLC,1034769,N,002,201512049004147600,12/04/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,IA,00,P, ,"$1,600,000.00",12/03/2015,"$9,359,924.17",Support,Media Placement,Oath Strategies LLC,1034769,N,004,201512049004147601,12/04/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,NH,00,P, ,"$67,125.00",12/03/2015,"$18,500,362.72",Support,Media Placement,Oath Strategies LLC,1034769,N,005,201512049004147602,12/04/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,NH,00,P, ,"$400,000.00",12/03/2015,"$18,433,237.72",Support,Media Placement,Oath Strategies LLC,1034769,N,001,201512049004147600,12/04/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,NV,00,P, ,"$1,438.18",11/19/2015,"$147,285.97",Support,Media production,McCarthy Hennings Whalen Inc.,1033644,N,001,201511199003398364,11/19/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,FL,00,P, ,"$3.71",11/18/2015,"$10,118.89",Support,Media production,Revolution Agency,1033645,N,006,201511199003398367,11/19/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,IA,00,P, ,"$55.71",11/18/2015,"$5,974,151.81",Support,Media production,Revolution Agency,1033645,N,001,201511199003398365,11/19/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,NH,00,P, ,"$65.00",11/18/2015,"$13,087,869.94",Support,Media production,Revolution Agency,1033645,N,002,201511199003398365,11/19/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,NV,00,P, ,"$37.14",11/18/2015,"$147,323.11",Support,Media production,Revolution Agency,1033645,N,004,201511199003398366,11/19/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,OH,00,P, ,"$3.71",11/18/2015,"$13,418.89",Support,Media production,Revolution Agency,1033645,N,005,201511199003398367,11/19/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,SC,00,P, ,"$65.00",11/18/2015,"$4,918,730.14",Support,Media production,Revolution Agency,1033645,N,003,201511199003398366,11/19/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,WI,00,P, ,"$3.71",11/18/2015,"$10,118.89",Support,Media production,Revolution Agency,1033645,N,007,201511199003398368,11/19/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,FL,00,P, ,"$19.21",11/13/2015,"$10,138.10",Support,Media production,McCarthy Hennings Whalen Inc.,1033646,N,006,201511199003398371,11/19/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,IA,00,P, ,"$288.12",11/13/2015,"$5,974,439.93",Support,Media production,McCarthy Hennings Whalen Inc.,1033646,N,001,201511199003398369,11/19/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,NH,00,P, ,"$336.16",11/13/2015,"$13,088,206.10",Support,Media production,McCarthy Hennings Whalen Inc.,1033646,N,002,201511199003398369,11/19/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,NV,00,P, ,"$192.09",11/13/2015,"$147,515.20",Support,Media production,McCarthy Hennings Whalen Inc.,1033646,N,004,201511199003398370,11/19/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,OH,00,P, ,"$19.21",11/13/2015,"$13,438.10",Support,Media production,McCarthy Hennings Whalen Inc.,1033646,N,005,201511199003398371,11/19/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,SC,00,P, ,"$336.16",11/13/2015,"$4,919,066.30",Support,Media production,McCarthy Hennings Whalen Inc.,1033646,N,003,201511199003398370,11/19/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,WI,00,P, ,"$19.21",11/13/2015,"$10,138.10",Support,Media production,McCarthy Hennings Whalen Inc.,1033646,N,007,201511199003398372,11/19/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,IA,00,P, ,"$1,846,288.00",10/27/2015,"$5,879,614.72",Support,Media placement,Oath Strategies LLC,1031949,N,001,201511059003292666,11/05/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,NH,00,P, ,"$4,173,234.00",10/27/2015,"$12,940,117.33",Support,Media placement,Oath Strategies LLC,1031949,N,002,201511059003292666,11/05/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,SC,00,P, ,"$1,633,133.92",10/27/2015,"$4,692,439.01",Support,Media placement,Oath Strategies LLC,1031949,N,003,201511059003292667,11/05/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,IA,00,P, ,"$483.33",11/03/2015,"$5,880,098.05",Support,Media production,Revolution Agency,1031950,N,001,201511059003292668,11/05/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,NH,00,P, ,"$483.34",11/03/2015,"$12,940,600.67",Support,Media production,Revolution Agency,1031950,N,003,201511059003292669,11/05/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,SC,00,P, ,"$483.33",11/03/2015,"$4,692,922.34",Support,Media production,Revolution Agency,1031950,N,002,201511059003292668,11/05/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,SC,00,P, ,"$6,739.00",11/03/2015,"$4,699,661.34",Support,Media production,Revolution Agency,1031951,N,001,201511059003292670,11/05/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,SC,00,P, ,"$5,207.00",11/03/2015,"$4,704,868.34",Support,Media production,Revolution Agency,1031952,N,001,201511059003292671,11/05/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P, ,00,P, ,"$6,666,566.00",11/04/2015,"$8,020,516.10",Support,National Cable Media Buy on Fox News Channel,Oath Strategies LLC,1032063,N,001,201511079003294524,11/07/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P, ,00,P, ,"$18,932.47",11/06/2015,"$8,039,448.57",Support,Production for National Cable Media Buy on Fox News Channel,McCarthy Hennings Whalen Inc.,1032064,N,001,201511079003294525,11/07/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,NH,00,P, ,"$29,350.59",11/05/2015,"$13,010,701.42",Support,Direct mail production,The Stoneridge Group LLC,1032072,N,002,201511089003294579,11/08/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,NH,00,P, ,"$40,750.16",11/05/2015,"$12,981,350.83",Support,Direct mail postage,The Stoneridge Group LLC,1032072,N,001,201511089003294579,11/08/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,IA,00,P, ,"$19,204.42",11/05/2015,"$5,925,878.71",Support,Direct Mail Production,The Stoneridge Group,1032314,N,004,201511119003305383,11/11/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,IA,00,P, ,"$26,576.24",11/05/2015,"$5,906,674.29",Support,Direct Mail Postage,The Stoneridge Group,1032314,N,003,201511119003305383,11/11/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,SC,00,P, ,"$42,329.23",11/05/2015,"$4,807,309.22",Support,Direct Mail Production,The Stoneridge Group,1032314,N,002,201511119003305382,11/11/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,SC,00,P, ,"$60,111.65",11/05/2015,"$4,764,979.99",Support,Direct Mail Postage,The Stoneridge Group,1032314,N,001,201511119003305382,11/11/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,FL,00,P, ,"$55.04",10/02/2015,"$10,055.04",Support,Media production,Revolution Agency,1032315,N,006,201511119003305386,11/11/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,IA,00,P, ,"$825.54",10/02/2015,"$5,926,704.25",Support,Media production,Revolution Agency,1032315,N,001,201511119003305384,11/11/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,NH,00,P, ,"$963.13",10/02/2015,"$13,011,664.55",Support,Media production,Revolution Agency,1032315,N,002,201511119003305384,11/11/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,NV,00,P, ,"$550.36",10/02/2015,"$145,246.36",Support,Media production,Revolution Agency,1032315,N,004,201511119003305385,11/11/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,OH,00,P, ,"$55.04",10/02/2015,"$13,355.04",Support,Media production,Revolution Agency,1032315,N,005,201511119003305386,11/11/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,SC,00,P, ,"$963.13",10/02/2015,"$4,808,272.35",Support,Media production,Revolution Agency,1032315,N,003,201511119003305385,11/11/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,WI,00,P, ,"$55.04",10/02/2015,"$10,055.04",Support,Media production,Revolution Agency,1032315,N,007,201511119003305387,11/11/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,FL,00,P, ,"$60.14",11/09/2015,"$10,115.18",Support,Media production,Revolution Agency,1032316,N,006,201511119003305390,11/11/2015, 
 ,"Bush, Jeb",C00571372,Right to Rise USA,P,IA,00,P, ,"$902.14",11/09/2015,"$5,927,606.39",Support,Media production,Revolution Agency,1032316,N,001,201511119003305388,11/11/2015, 
 ,"Rosenbaum, Andrew",C90015397,Rosenbaum,P,FL,00,P, ,"$500.00",06/25/2015,"$2,015.00",Support,Marketing,"Marks, Richard",1011642,N,F57.000001,15971241790,06/25/2015, 
P80001571,"TRUMP, DONALD J",C00004036,SEIU COPE (Service Employees International Union Committee On Political Education),P, ,00,P,Rep,"$66,122.50",11/01/2015,"$287,554.44",Oppose,Television Advertising Buy,Cardenas Strategy Group,1034131,N,D361965,201511219003846284,11/21/2015, 
P80001571,"TRUMP, DONALD J",C00004036,SEIU COPE (Service Employees International Union Committee On Political Education),P, ,00,P,Rep,"$5,625.00",11/20/2015,"$342,360.69",Oppose,Digital Advertising,Facebook Advertising,1034140,N,D361993,201511229003846314,11/22/2015, 
P60006111,"CRUZ, RAFAEL EDWARD TED",C00004036,SEIU COPE (Service Employees International Union Committee On Political Education),P, ,00,P,Rep,"$66,122.50",11/01/2015,"$287,554.44",Oppose,Television Advertising Buy,Cardenas Strategy Group,1034131,N,D361967,201511219003846285,11/21/2015, 
P60006723,"RUBIO, MARCO",C00004036,SEIU COPE (Service Employees International Union Committee On Political Education),P, ,00,P,Rep,"$5,750.00",11/01/2015,"$287,554.44",Oppose,Television Advertising Production,Cardenas Strategy Group,1034131,N,D361970,201511219003846287,11/21/2015, 
P60006723,"RUBIO, MARCO",C00004036,SEIU COPE (Service Employees International Union Committee On Political Education),P, ,00,P,Rep,"$66,122.50",11/01/2015,"$287,554.44",Oppose,Television Advertising Buy,Cardenas Strategy Group,1034131,N,D361966,201511219003846285,11/21/2015, 
P60008059,"BUSH, JEB",C00004036,SEIU COPE (Service Employees International Union Committee On Political Education),P, ,00,P,Rep,"$5,750.00",11/01/2015,"$287,554.44",Oppose,Television Advertising Production,Cardenas Strategy Group,1034131,N,D361968,201511219003846286,11/21/2015, 
P60008059,"BUSH, JEB",C00004036,SEIU COPE (Service Employees International Union Committee On Political Education),P, ,00,P,Rep,"$66,122.50",11/01/2015,"$287,554.44",Oppose,Television Advertising Buy,Cardenas Strategy Group,1034131,N,D361964,201511219003846284,11/21/2015, 
P80001571,"TRUMP, DONALD J",C00004036,SEIU COPE (Service Employees International Union Committee On Political Education),P, ,00,P,Rep,"$5,750.00",11/01/2015,"$287,554.44",Oppose,Television Advertising Production,Cardenas Strategy Group,1034131,N,D361969,201511219003846286,11/21/2015, 
P60006111,"CRUZ, RAFAEL EDWARD TED",C00004036,SEIU COPE (Service Employees International Union Committee On Political Education),P, ,00,P,Rep,"$1,250.00",11/20/2015,"$342,360.69",Oppose,Digital Advertising,Google,1034140,N,D361991,201511229003846313,11/22/2015, 
P60006111,"CRUZ, RAFAEL EDWARD TED",C00004036,SEIU COPE (Service Employees International Union Committee On Political Education),P, ,00,P,Rep,"$3,076.57",11/20/2015,"$342,360.69",Oppose,Estimated Cost:  Digital Advertising Production,Beaconfire RedEngine,1034140,N,D362005,201511229003846319,11/22/2015, 
P60006111,"CRUZ, RAFAEL EDWARD TED",C00004036,SEIU COPE (Service Employees International Union Committee On Political Education),P, ,00,P,Rep,"$3,750.00",11/20/2015,"$342,360.69",Oppose,Digital Advertising,Twitter Inc.,1034140,N,D361999,201511229003846317,11/22/2015, 
P60006111,"CRUZ, RAFAEL EDWARD TED",C00004036,SEIU COPE (Service Employees International Union Committee On Political Education),P, ,00,P,Rep,"$5,625.00",11/20/2015,"$342,360.69",Oppose,Digital Advertising,Facebook Advertising,1034140,N,D361995,201511229003846315,11/22/2015, 
P60006723,"RUBIO, MARCO",C00004036,SEIU COPE (Service Employees International Union Committee On Political Education),P, ,00,P,Rep,"$1,250.00",11/20/2015,"$342,360.69",Oppose,Digital Advertising,Google,1034140,N,D361990,201511229003846313,11/22/2015, 
P60006723,"RUBIO, MARCO",C00004036,SEIU COPE (Service Employees International Union Committee On Political Education),P, ,00,P,Rep,"$3,076.56",11/20/2015,"$342,360.69",Oppose,Estimated Cost:  Digital Advertising Production,Beaconfire RedEngine,1034140,N,D362004,201511229003846319,11/22/2015, 
P60006723,"RUBIO, MARCO",C00004036,SEIU COPE (Service Employees International Union Committee On Political Education),P, ,00,P,Rep,"$3,750.00",11/20/2015,"$342,360.69",Oppose,Digital Advertising,Twitter Inc.,1034140,N,D361998,201511229003846317,11/22/2015, 
P60006723,"RUBIO, MARCO",C00004036,SEIU COPE (Service Employees International Union Committee On Political Education),P, ,00,P,Rep,"$5,625.00",11/20/2015,"$342,360.69",Oppose,Digital Advertising,Facebook Advertising,1034140,N,D361994,201511229003846315,11/22/2015, 
P60008059,"BUSH, JEB",C00004036,SEIU COPE (Service Employees International Union Committee On Political Education),P, ,00,P,Rep,"$1,250.00",11/20/2015,"$342,360.69",Oppose,Digital Advertising,Google,1034140,N,D361988,201511229003846312,11/22/2015, 
P60008059,"BUSH, JEB",C00004036,SEIU COPE (Service Employees International Union Committee On Political Education),P, ,00,P,Rep,"$3,076.56",11/20/2015,"$342,360.69",Oppose,Estimated Cost:  Digital Advertising Production,Beaconfire RedEngine,1034140,N,D362002,201511229003846318,11/22/2015, 
P60008059,"BUSH, JEB",C00004036,SEIU COPE (Service Employees International Union Committee On Political Education),P, ,00,P,Rep,"$3,750.00",11/20/2015,"$342,360.69",Oppose,Digital Advertising,Twitter Inc.,1034140,N,D361996,201511229003846316,11/22/2015, 
P60008059,"BUSH, JEB",C00004036,SEIU COPE (Service Employees International Union Committee On Political Education),P, ,00,P,Rep,"$5,625.00",11/20/2015,"$342,360.69",Oppose,Digital Advertising,Facebook Advertising,1034140,N,D361992,201511229003846314,11/22/2015, 
P80001571,"TRUMP, DONALD J",C00004036,SEIU COPE (Service Employees International Union Committee On Political Education),P, ,00,P,Rep,"$1,250.00",11/20/2015,"$342,360.69",Oppose,Digital Advertising,Google,1034140,N,D361989,201511229003846312,11/22/2015, 
P80001571,"TRUMP, DONALD J",C00004036,SEIU COPE (Service Employees International Union Committee On Political Education),P, ,00,P,Rep,"$3,076.56",11/20/2015,"$342,360.69",Oppose,Estimated Cost:  Digital Advertising Production,Beaconfire RedEngine,1034140,N,D362003,201511229003846318,11/22/2015, 
P80001571,"TRUMP, DONALD J",C00004036,SEIU COPE (Service Employees International Union Committee On Political Education),P, ,00,P,Rep,"$3,750.00",11/20/2015,"$342,360.69",Oppose,Digital Advertising,Twitter Inc.,1034140,N,D361997,201511229003846316,11/22/2015, 
P60006111,"CRUZ, RAFAEL EDWARD TED",C00004036,SEIU COPE (Service Employees International Union Committee On Political Education),P, ,00,P,Rep,"$5,750.00",11/01/2015,"$287,554.44",Oppose,Television Advertising Production,Cardenas Strategy Group,1034131,N,D361971,201511219003846287,11/21/2015, 
P60007697,"Graham, Lindsey",C00573733,Security Is Strength PAC,P,NH,00,P,Rep,"$10,324.00",07/27/2015,"$382,608.00",Support,Television advertising (production costs),"MH Media, LLC",1026668,N,SE.4407,201510039002810622,10/03/2015, 
P60007697,"Graham, Lindsey",C00573733,Security Is Strength PAC,P,NH,00,P,Rep,"$372,284.00",07/27/2015,"$372,284.00",Support,Television advertising (placement costs),"MH Media, LLC",1026668,N,SE.4406,201510039002810622,10/03/2015, 
P60007697,"Graham, Lindsey",C00573733,Security Is Strength PAC,P,IA,00,P,Rep,"$5,318.00",07/27/2015,"$133,034.00",Support,Television advertising (production costs),"MH Media, LLC",1026670,N,SE.4425,201510039002810627,10/03/2015, 
P60007697,"Graham, Lindsey",C00573733,Security Is Strength PAC,P,IA,00,P,Rep,"$127,716.00",07/27/2015,"$127,716.00",Support,Television advertising (placement costs),"MH Media, LLC",1026670,N,SE.4424,201510039002810627,10/03/2015, 
P60007697,"Graham, Lindsey",C00573733,Security Is Strength PAC,P,NH,00,P,Rep,"$15,083.00",10/02/2015,"$1,090,531.00",Support,Television advertising (production costs),"MH Media, LLC",1026676,N,SE.4427,201510039002810653,10/03/2015, 
P60007697,"Graham, Lindsey",C00573733,Security Is Strength PAC,P,NH,00,P,Rep,"$1,075,448.00",08/28/2015,"$1,075,448.00",Support,Television advertising (placement costs),"MH Media, LLC",1026676,N,SE.4430,201510039002810653,10/03/2015, 
P60007697,"Graham, Lindsey",C00573733,Security Is Strength PAC,P,NH,00,P,Rep,"$106,970.41",09/03/2015,"$106,970.41",Support,Mobile advertising,406 Enterprises LLC,1026683,N,SE.4437,201510039002810691,10/03/2015, 
P60007697,"Graham, Lindsey",C00573733,Security Is Strength PAC,P,NH,00,P,Rep,"$12,197.00",10/02/2015,"$63,135.29",Support,Television advertising (production costs),"MH Media, LLC",1026684,N,SE.4439,201510039002810692,10/03/2015, 
P60007697,"Graham, Lindsey",C00573733,Security Is Strength PAC,P,NH,00,P,Rep,"$50,938.29",10/01/2015,"$50,938.29",Support,Mobile advertising,406 Enterprises LLC,1026684,N,SE.4440,201510039002810692,10/03/2015, 
P60007697,"Graham, Lindsey",C00573733,Security Is Strength PAC,P,NH,00,P,Rep,"$5,000.00",11/25/2015,"$5,000.00",Support,Cable advertising (production),Wilson Grand Communications,1034392,N,SE.4637,201511259004119761,11/25/2015, 
P60007697,"Graham, Lindsey",C00573733,Security Is Strength PAC,P,NH,00,P,Rep,"$10,000.00",11/25/2015,"$1,038,496.00",Support,Cable advertising (production),Wilson Grand Communications,1034392,N,SE.4638,201511259004119761,11/25/2015, 
P60007697,"Graham, Lindsey",C00573733,Security Is Strength PAC,P,NH,00,P,Rep,"$28,496.00",11/25/2015,"$778,496.00",Support,Mobile advertising,406 Enterprises LLC,1034392,N,SE.4627,201511259004119759,11/25/2015, 
P60007697,"Graham, Lindsey",C00573733,Security Is Strength PAC,P,NH,00,P,Rep,"$250,000.00",11/23/2015,"$750,000.00",Support,Cable advertising (placement),Wilson Grand Communications,1034392,N,SE.4635,201511259004119760,11/25/2015, 
P60007697,"Graham, Lindsey",C00573733,Security Is Strength PAC,P,NH,00,P,Rep,"$250,000.00",11/25/2015,"$1,028,496.00",Support,Cable advertising (placement),Wilson Grand Communications,1034392,N,SE.4636,201511259004119760,11/25/2015, 
